product_image_url,product_price
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/716316/1.jpg?3108," 9,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/606281/1.jpg?4180," 7,200"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/345916/1.jpg?2516," 30,826"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/277634/1.jpg?3053," 4,330"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/731126/1.jpg?4943," 12,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/235112/1.jpg?3576," 3,420"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/80982/1.jpg?3016," 10,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/238894/1.jpg?6376," 3,979"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/649764/1.jpg?2864," 3,999 - ₦ 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/209316/1.jpg?0445," 5,980"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/66396/1.jpg?8009," 5,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/612635/1.jpg?0023," 3,400"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/445916/1.jpg?2512," 14,536"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/079316/1.jpg?6916," 10,601"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/361773/1.jpg?9158," 5,140"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/864354/1.jpg?6772," 3,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/372906/1.jpg?6417," 5,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/955916/1.jpg?3987,"₦ 23,385"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/719471/1.jpg?2163," 4,699 - ₦ 5,499"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/696725/1.jpg?2336," 8,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/819471/1.jpg?2164," 6,099"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/809005/1.jpg?7272," 4,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/173321/1.jpg?1888," 1,448"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/488816/1.jpg?5876," 8,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/2313/1.jpg?3634," 6,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/556016/1.jpg?3323," 8,423"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/378321/1.jpg?8145," 4,305"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/578602/1.jpg?4694," 2,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/924352/1.jpg?4512," 20,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/395316/1.jpg?0168," 14,689"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/061154/1.jpg?9045," 3,800 - ₦ 4,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/872164/1.jpg?1259," 3,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/882906/1.jpg?6708," 7,483"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/131126/1.jpg?3564," 7,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/957095/1.jpg?1288," 4,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/470026/1.jpg?0155," 8,050"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/065916/1.jpg?3986," 9,470"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/501126/1.jpg?9172," 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/983875/1.jpg?0477," 17,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/182102/1.jpg?0450,"₦ 3,399 - ₦ 3,663"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/814102/1.jpg?0547," 6,199"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/509316/1.jpg?0627," 4,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/833532/1.jpg?7469," 5,573 - ₦ 6,192"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/906316/1.jpg?2212," 3,200 - ₦ 3,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/279544/1.jpg?6209," 3,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/319816/1.jpg?7256," 17,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/855916/1.jpg?3988," 12,818"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/622216/1.jpg?7627," 10,553"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/458354/1.jpg?9194," 4,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/279316/1.jpg?7083," 10,503"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/181613/1.jpg?0712," 2,580 - ₦ 3,622"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/102591/1.jpg?3397," 4,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/645916/1.jpg?2554," 24,105"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/809434/1.jpg?1580," 3,900"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/062921/1.jpg?7480," 5,699"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/402906/1.jpg?4793," 4,100"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/401434/1.jpg?5256," 4,990"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/679316/1.jpg?7202," 25,581"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/726795/1.jpg?5993," 5,399 - ₦ 5,599"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/655713/1.jpg?9981," 9,799"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/097026/1.jpg?6736," 8,380"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/411811/1.jpg?8211," 4,027"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/758654/1.jpg?7766," 2,716"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/312216/1.jpg?8397," 4,150"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/75118/1.jpg?8100," 8,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/645916/1.jpg?2555," 23,131"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/562654/1.jpg?8587," 30,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/455916/1.jpg?3864," 8,772"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/036975/1.jpg?1588," 13,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/691126/1.jpg?2762," 4,800"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/782102/1.jpg?9640," 4,527 - ₦ 4,733"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/763906/1.jpg?9346," 6,798"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/345916/1.jpg?2489," 12,346"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/96875/1.jpg?2918," 5,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/499155/1.jpg?6005," 3,830"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/111126/1.jpg?0311,"₦ 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/506664/1.jpg?8294," 2,575"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/782102/1.jpg?9638,"₦ 5,799"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/769316/1.jpg?6924," 8,650"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/14488/1.jpg?4679," 4,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/820622/1.jpg?0510," 8,600"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/174316/1.jpg?7877," 7,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/645916/1.jpg?2556," 25,948 - ₦ 28,065"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/023863/1.jpg?8933," 2,320 - ₦ 2,552"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/782552/1.jpg?6218," 4,800"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/385316/1.jpg?9326," 7,483"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/74639/1.jpg?6364," 3,899"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/171945/1.jpg?7571," 3,340"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/219316/1.jpg?1593," 4,704"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/969155/1.jpg?5116," 8,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/533122/1.jpg?2487," 5,699"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/124026/1.jpg?3672," 7,390"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/133404/1.jpg?8654," 5,508"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/061126/1.jpg?6922," 7,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/461216/1.jpg?6129," 14,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/987026/1.jpg?7315," 5,990"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/382906/1.jpg?6530," 4,960"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/539175/1.jpg?3019," 3,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/513863/1.jpg?8896," 1,496 - ₦ 1,528"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/669095/1.jpg?1728," 7,601"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/359316/1.jpg?4649," 9,273"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/499495/1.jpg?2638," 9,938"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/852026/1.jpg?4071," 8,850"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/809005/1.jpg?7267," 3,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/424591/1.jpg?4451," 3,350"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/929885/1.jpg?6108," 4,195"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/089316/1.jpg?7396," 11,260"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/781154/1.jpg?4256," 3,209"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/14709/1.jpg?0019," 3,299"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/345916/1.jpg?2491," 12,346 - ₦ 23,062"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/069316/1.jpg?6830," 3,142"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/645916/1.jpg?2554," 26,986"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/378301/1.jpg?3559," 6,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/262223/1.jpg?0552," 5,135 - ₦ 7,412"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/275606/1.jpg?8085," 1,700"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/582906/1.jpg?6649," 10,553"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/263323/1.jpg?5017," 8,098"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/855916/1.jpg?3988," 12,129"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/956163/1.jpg?2312," 7,990"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/066443/1.jpg?4480," 2,650"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/762906/1.jpg?6350," 5,630"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/051216/1.jpg?5114," 5,490"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/645916/1.jpg?2555," 21,704 - ₦ 23,545"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/211525/1.jpg?2014," 5,570"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/417026/1.jpg?8708," 5,290"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/731126/1.jpg?4944," 12,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/624452/1.jpg?8451," 2,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/386101/1.jpg?1287,"₦ 5,870"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/822906/1.jpg?5335," 5,170"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/481216/1.jpg?6851," 9,963"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/933116/1.jpg?9343," 3,950 - ₦ 4,200"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/639316/1.jpg?2607," 8,826"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/071216/1.jpg?6427," 16,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/869316/1.jpg?6921," 9,250"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/929354/1.jpg?1072," 6,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/927895/1.jpg?3989," 19,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/179316/1.jpg?7085," 29,081 - ₦ 32,213"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/278573/1.jpg?1744," 4,500 - ₦ 5,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/160014/1.jpg?5303," 5,508"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/231452/1.jpg?8897,"₦ 3,696"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/952026/1.jpg?4129," 8,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/170026/1.jpg?0107," 18,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/214924/1.jpg?1562," 4,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/428295/1.jpg?1710," 13,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/402613/1.jpg?1901," 6,930"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/611532/1.jpg?0538," 5,510"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/959316/1.jpg?6739,"₦ 6,890"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/432373/1.jpg?8432," 1,856 - ₦ 2,080"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/977914/1.jpg?9857," 3,700"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/682102/1.jpg?9634," 4,269 - ₦ 4,380"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/321695/1.jpg?7128," 4,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/360602/1.jpg?3046," 3,044 - ₦ 3,102"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/879316/1.jpg?7326," 10,100"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/646085/1.jpg?8849," 8,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/555713/1.jpg?9580," 9,799"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/796631/1.jpg?3242," 6,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/088471/1.jpg?0607," 5,369"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/184952/1.jpg?2973," 7,800"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/214924/1.jpg?1477," 4,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/764323/1.jpg?1109," 4,580"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/002234/1.jpg?5728," 3,200"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/569816/1.jpg?9113," 10,258"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/049744/1.jpg?0033," 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/987985/1.jpg?3128," 3,600"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/124026/1.jpg?3676," 4,490"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/290026/1.jpg?0516," 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/715395/1.jpg?5611," 4,900 - ₦ 6,900"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/690353/1.jpg?6620," 4,040"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/923906/1.jpg?7669," 9,649"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/585316/1.jpg?9388," 10,258"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/512216/1.jpg?7393," 8,557"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/530654/1.jpg?7685," 3,500 - ₦ 3,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/343795/1.jpg?6429," 4,900 - ₦ 6,900"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/050621/1.jpg?9056," 9,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/385316/1.jpg?9326," 7,483"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/872906/1.jpg?6415," 14,985"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/229474/1.jpg?3526," 3,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/90288/1.jpg?8450," 4,499"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/879316/1.jpg?7325," 19,674 - ₦ 21,424"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/277443/1.jpg?5560," 3,999 - ₦ 4,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/234514/1.jpg?7878," 8,499"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/191126/1.jpg?1359," 10,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/582975/1.jpg?8623," 5,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/271222/1.jpg?9811," 4,800"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/266163/1.jpg?2393," 7,990"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/507454/1.jpg?8291," 4,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/435993/1.jpg?1366," 6,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/164316/1.jpg?7654," 5,990"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/909005/1.jpg?7324," 4,799"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/645916/1.jpg?2554," 24,105"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/563916/1.jpg?4687," 3,979"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/542671/1.jpg?4607," 8,898 - ₦ 9,322"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/723955/1.jpg?6530," 5,831"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/992771/1.jpg?3492," 4,333"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/701954/1.jpg?2486," 6,369"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/719471/1.jpg?2162," 4,399"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/295316/1.jpg?0106," 7,886"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/025894/1.jpg?4951," 6,365"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/939744/1.jpg?0040," 6,688"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/118195/1.jpg?7689," 11,267"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/677914/1.jpg?9039," 3,740"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/761154/1.jpg?0387," 7,558"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/684713/1.jpg?7178,"₦ 7,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/282102/1.jpg?6374," 3,999 - ₦ 4,493"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/917034/1.jpg?2041," 3,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/179316/1.jpg?7085," 29,081 - ₦ 32,213"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/390026/1.jpg?9901," 7,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/808905/1.jpg?8215," 5,537"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/161216/1.jpg?5948," 8,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/929175/1.jpg?2889," 5,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/267534/1.jpg?1984," 5,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/987026/1.jpg?7315," 8,290"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/203733/1.jpg?2610," 4,020"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/092584/1.jpg?3629," 3,950"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/034414/1.jpg?6240," 5,508"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/411525/1.jpg?2001," 5,330"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/023953/1.jpg?8422," 4,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/466016/1.jpg?3743," 13,140"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/287026/1.jpg?5927," 5,990"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/240501/1.jpg?1671,"₦ 3,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/932181/1.jpg?0405,"₦ 7,199 - ₦ 7,799"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/452733/1.jpg?0918," 3,840"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/955691/1.jpg?7307," 6,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/232216/1.jpg?7745," 7,214"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/872563/1.jpg?3075," 5,508"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/691126/1.jpg?2763," 6,768"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/102591/1.jpg?2218," 4,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/644302/1.jpg?3423," 5,052"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/155916/1.jpg?2736," 9,023"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/978454/1.jpg?9389," 5,450 - ₦ 5,999"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/091126/1.jpg?1363," 6,768"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/796004/1.jpg?1950," 5,813 - ₦ 6,007"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/662924/1.jpg?8688,"₦ 4,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/555916/1.jpg?3926," 7,393"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/318985/1.jpg?4991," 4,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/109316/1.jpg?0387," 5,980"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/959316/1.jpg?6739," 4,590"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/311595/1.jpg?4260," 2,800 - ₦ 3,800"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/509701/1.jpg?1206," 6,500"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/878812/1.jpg?9323," 3,250 - ₦ 4,950"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/198275/1.jpg?6146," 14,000"
https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/555916/1.jpg?3927," 6,811"
