product_name,product_image_url,product_price,product_url,product_category
Men Native Wear Black Short Sleeve With Red Detail,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/098644/1.jpg?7025,"₦ 12,950",https://www.jumia.com.ng/fashion-men-native-wear-black-short-sleeve-with-red-detail-44689097.html,traditional-mens
Checker Design Native Attire - White,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/404324/1.jpg?7792,"₦ 9,000",https://www.jumia.com.ng/fashion-checker-design-native-attire-white-42340425.html,traditional-mens
Men's Senator Attire- Black,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/233281/1.jpg?1368,"₦ 17,999 - ₦ 19,999",https://www.jumia.com.ng/fashion-mens-senator-attire-black-18233252.html,traditional-mens
African Print Danshiki- Yellow,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/28569/1.jpg?7834,"₦ 4,499 - ₦ 4,949",https://www.jumia.com.ng/fashion-african-print-danshiki-yellow-9658267.html,traditional-mens
Men's  Senator Native Wear-Brown With White Detail Trad,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/206264/1.jpg?2055,"₦ 9,900",https://www.jumia.com.ng/fashion-mens-senator-native-wear-brown-with-white-detail-trad-46260205.html,traditional-mens
Andrezzy Stitches Men Traditional Native Wear- White,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/587223/1.jpg?2961,"₦ 10,000",https://www.jumia.com.ng/andrezzy-stitches-men-traditional-native-wear-white-32278566.html,traditional-mens
Senator Native Wear - Brown,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/930693/1.jpg?4557,"₦ 27,000 - ₦ 30,000",https://www.jumia.com.ng/fashion-senator-native-wear-brown-39603935.html,traditional-mens
Andrezzy Stitches Men Traditional Native Wear- Multi,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/421552/1.jpg?0631,"₦ 12,000",https://www.jumia.com.ng/andrezzy-stitches-men-traditional-native-wear-multi-25512471.html,traditional-mens
Unisex African Prints Danshiki Top- Blue,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/38569/1.jpg?7889,"₦ 4,500 - ₦ 5,500",https://www.jumia.com.ng/fashion-unisex-african-prints-danshiki-top-blue-9658346.html,traditional-mens
GeneAfrica Male Senator Attire - White,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/793392/1.jpg?5670,"₦ 4,666",https://www.jumia.com.ng/geneafrica-male-senator-attire-white-29339701.html,traditional-mens
ACE Blue Senator Attire,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/046691/1.jpg?7954,"₦ 13,000",https://www.jumia.com.ng/ace-blue-senator-attire-19664079.html,traditional-mens
Andrezzy Stitches Top Men Native Attire,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/587223/1.jpg?2961,"₦ 10,000 - ₦ 12,000",https://www.jumia.com.ng/andrezzy-stitches-top-men-native-attire-32278513.html,traditional-mens
Men Traditional Native Wear,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/009224/1.jpg?6650,"₦ 9,000 - ₦ 9,900",https://www.jumia.com.ng/fashion-men-traditional-native-wear-42290073.html,traditional-mens
ACE Navy Blue Senator Attire,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/146691/1.jpg?2939,"₦ 13,000",https://www.jumia.com.ng/ace-navy-blue-senator-attire-19664191.html,traditional-mens
Isi Agu Traditional Wear ,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/260002/1.jpg?4142,"₦ 7,500",https://www.jumia.com.ng/fashion-isi-agu-traditional-wear-20006293.html,traditional-mens
ACE Men's Senator- Black,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/157591/1.jpg?1442,"₦ 14,000",https://www.jumia.com.ng/ace-mens-senator-black-19575134.html,traditional-mens
